entry_time,exit_time,side,entry,exit,lots,pnl,reason
2021-12-17,2021-12-20,1,1.1334741492843627,1.1288719331171029,0.06,-28.03329700355919,stop
2021-12-20,2021-12-21,-1,1.1242935280227662,1.1298898581678793,0.05,-28.33165072556591,stop
2021-12-23,2021-12-29,1,1.1329477210617065,1.1289042218304755,0.07,-28.79449461861728,stop
2022-01-04,2022-01-05,-1,1.1301644663238526,1.1320021260212572,0.17,-32.43021485587769,stop
2022-01-10,2022-01-13,1,1.1354560037231445,1.1437423635591282,0.07,57.514518851885846,tp
2022-01-19,2022-01-20,-1,1.1329047302627564,1.1366727876058964,0.08,-30.704458745120064,stop
2022-02-03,2022-02-04,1,1.1300546308135986,1.1329946308135985,0.2,57.399999999998855,tp
2022-02-15,2022-02-16,-1,1.1305734733963013,1.1353209089525393,0.06,-28.90461333742813,stop
2022-02-16,2022-02-17,1,1.1357396026229858,1.1341796026229858,0.2,-32.600000000000115,stop
2022-02-21,2022-02-22,-1,1.131661019744873,1.1360875182971872,0.06,-26.97899131388484,stop
2022-03-18,2022-03-21,1,1.1100118537521362,1.10261310278445,0.04,-29.875003870745097,stop
2022-03-22,2022-03-23,-1,1.101662002029419,1.103222002029419,0.19,-30.970000000000105,stop
2022-03-23,2022-03-24,1,1.1030335803604125,1.1014735803604125,0.19,-30.970000000000105,stop
2022-03-24,2022-03-25,-1,1.1005706409835816,1.1021306409835816,0.19,-30.970000000000105,stop
2022-03-30,2022-04-04,1,1.1092116017913818,1.1011516017913818,0.03,-24.389999999999866,stop
2022-04-05,2022-04-08,-1,1.0975263933563233,1.0847070345394416,0.04,50.9974352675267,tp
2022-05-18,2022-05-19,1,1.0548456092453002,1.0523079093282295,0.11,-28.684699087778327,stop
2022-05-19,2022-05-20,-1,1.0472139934921265,1.0523647082950707,0.05,-26.10357401472078,stop
2022-05-20,2022-05-24,1,1.057958759841919,1.0723042976008987,0.04,57.10215103591937,tp
2022-06-10,2022-06-13,-1,1.0618605236434937,1.0469949896481006,0.03,44.38660198617942,tp
2022-06-27,2022-06-28,1,1.0566733260726928,1.0551133260726928,0.19,-30.970000000000105,stop
2022-06-29,2022-06-30,-1,1.0522945742034913,1.0468270812995382,0.1,53.97492903953097,tp
2022-07-20,2022-07-21,1,1.0231930394744873,1.0204434875683805,0.11,-31.01507096717377,stop
2022-07-21,2022-07-22,-1,1.0182181219482422,1.0199992670501525,0.17,-31.469466732475063,stop
2022-07-22,2022-07-25,1,1.0221681972122192,1.0185508844280078,0.08,-29.49850227369121,stop
